state,state_code,year,age_group,gender,race,deaths
Colorado,8,2005,25-34 years,Female,White,10
Colorado,8,2005,25-34 years,Male,White,34
Colorado,8,2005,35-44 years,Female,White,18
Colorado,8,2005,35-44 years,Male,White,54
Colorado,8,2005,45-54 years,Female,White,37
Colorado,8,2005,45-54 years,Male,White,53
Colorado,8,2005,55-64 years,Male,White,16
Colorado,8,2006,15-24 years,Male,White,23
Colorado,8,2006,25-34 years,Female,White,27
Colorado,8,2006,25-34 years,Male,White,40
Colorado,8,2006,35-44 years,Female,White,26
Colorado,8,2006,35-44 years,Male,White,51
Colorado,8,2006,45-54 years,Female,White,38
Colorado,8,2006,45-54 years,Male,White,57
Colorado,8,2006,55-64 years,Female,White,13
Colorado,8,2006,55-64 years,Male,White,16
Colorado,8,2007,15-24 years,Male,White,24
Colorado,8,2007,25-34 years,Female,White,21
Colorado,8,2007,25-34 years,Male,White,34
Colorado,8,2007,35-44 years,Female,White,36
Colorado,8,2007,35-44 years,Male,White,49
Colorado,8,2007,45-54 years,Female,White,52
Colorado,8,2007,45-54 years,Male,White,51
Colorado,8,2007,55-64 years,Female,White,23
Colorado,8,2007,55-64 years,Male,White,26
Colorado,8,2008,15-24 years,Male,White,26
Colorado,8,2008,25-34 years,Female,White,19
Colorado,8,2008,25-34 years,Male,White,41
Colorado,8,2008,35-44 years,Female,White,28
Colorado,8,2008,35-44 years,Male,White,43
Colorado,8,2008,45-54 years,Female,White,39
Colorado,8,2008,45-54 years,Male,White,60
Colorado,8,2008,55-64 years,Female,White,20
Colorado,8,2008,55-64 years,Male,White,27
Colorado,8,2009,15-24 years,Male,White,39
Colorado,8,2009,25-34 years,Female,White,22
Colorado,8,2009,25-34 years,Male,White,63
Colorado,8,2009,35-44 years,Female,White,31
Colorado,8,2009,35-44 years,Male,White,42
Colorado,8,2009,45-54 years,Female,White,41
Colorado,8,2009,45-54 years,Male,White,51
Colorado,8,2009,55-64 years,Female,White,24
Colorado,8,2009,55-64 years,Male,White,28
Colorado,8,2010,15-24 years,Male,White,26
Colorado,8,2010,25-34 years,Female,White,25
Colorado,8,2010,25-34 years,Male,White,36
Colorado,8,2010,35-44 years,Female,White,27
Colorado,8,2010,35-44 years,Male,White,36
Colorado,8,2010,45-54 years,Female,White,41
Colorado,8,2010,45-54 years,Male,White,45
Colorado,8,2010,55-64 years,Female,White,13
Colorado,8,2010,55-64 years,Male,White,22
Colorado,8,2011,15-24 years,Female,White,12
Colorado,8,2011,15-24 years,Male,White,39
Colorado,8,2011,25-34 years,Female,White,31
Colorado,8,2011,25-34 years,Male,White,56
Colorado,8,2011,35-44 years,Female,White,38
Colorado,8,2011,35-44 years,Male,White,55
Colorado,8,2011,45-54 years,Female,White,46
Colorado,8,2011,45-54 years,Male,White,46
Colorado,8,2011,55-64 years,Female,White,18
Colorado,8,2011,55-64 years,Male,White,30
Colorado,8,2012,15-24 years,Female,White,12
Colorado,8,2012,15-24 years,Male,White,28
Colorado,8,2012,25-34 years,Female,White,27
Colorado,8,2012,25-34 years,Male,White,66
Colorado,8,2012,35-44 years,Female,White,37
Colorado,8,2012,35-44 years,Male,White,49
Colorado,8,2012,45-54 years,Female,White,39
Colorado,8,2012,45-54 years,Male,White,52
Colorado,8,2012,55-64 years,Female,White,32
Colorado,8,2012,55-64 years,Male,White,22
Colorado,8,2012,65-74 years,Female,White,13
Colorado,8,2013,15-24 years,Female,White,16
Colorado,8,2013,15-24 years,Male,White,46
Colorado,8,2013,25-34 years,Female,White,23
Colorado,8,2013,25-34 years,Male,White,61
Colorado,8,2013,35-44 years,Female,White,40
Colorado,8,2013,35-44 years,Male,White,42
Colorado,8,2013,45-54 years,Female,White,44
Colorado,8,2013,45-54 years,Male,White,52
Colorado,8,2013,55-64 years,Female,White,26
Colorado,8,2013,55-64 years,Male,White,36
Colorado,8,2013,65-74 years,Female,White,10
Colorado,8,2014,15-24 years,Female,White,11
Colorado,8,2014,15-24 years,Male,White,32
Colorado,8,2014,25-34 years,Female,White,43
Colorado,8,2014,25-34 years,Male,White,87
Colorado,8,2014,35-44 years,Female,White,38
Colorado,8,2014,35-44 years,Male,White,68
Colorado,8,2014,45-54 years,Female,White,45
Colorado,8,2014,45-54 years,Male,White,55
Colorado,8,2014,55-64 years,Female,White,33
Colorado,8,2014,55-64 years,Male,White,45
Colorado,8,2014,65-74 years,Female,White,12
Connecticut,9,1999,15-24 years,Male,White,15
Connecticut,9,1999,25-34 years,Male,White,23
Connecticut,9,1999,35-44 years,Female,White,13
Connecticut,9,1999,35-44 years,Male,White,47
Connecticut,9,1999,45-54 years,Male,White,18
Connecticut,9,2000,15-24 years,Male,White,14
Connecticut,9,2000,25-34 years,Male,White,34
Connecticut,9,2000,35-44 years,Male,White,49
Connecticut,9,2000,45-54 years,Male,White,26
Connecticut,9,2001,15-24 years,Male,White,13
Connecticut,9,2001,25-34 years,Male,White,23
Connecticut,9,2001,35-44 years,Female,White,11
Connecticut,9,2001,35-44 years,Male,White,47
Connecticut,9,2001,45-54 years,Male,White,21
Connecticut,9,2002,15-24 years,Male,White,20
Connecticut,9,2002,25-34 years,Female,White,11
Connecticut,9,2002,25-34 years,Male,White,24
Connecticut,9,2002,35-44 years,Female,White,10
Connecticut,9,2002,35-44 years,Male,White,60
Connecticut,9,2002,45-54 years,Male,White,16
Connecticut,9,2003,15-24 years,Male,White,19
Connecticut,9,2003,25-34 years,Female,White,10
Connecticut,9,2003,25-34 years,Male,White,25
Connecticut,9,2003,35-44 years,Male,White,49
Connecticut,9,2003,45-54 years,Female,White,10
Connecticut,9,2003,45-54 years,Male,White,25
Connecticut,9,2004,15-24 years,Male,White,24
Connecticut,9,2004,25-34 years,Male,White,35
Connecticut,9,2004,35-44 years,Female,White,24
Connecticut,9,2004,35-44 years,Male,White,48
Connecticut,9,2004,45-54 years,Male,White,24
Connecticut,9,2005,15-24 years,Male,White,22
Connecticut,9,2005,25-34 years,Male,White,24
Connecticut,9,2005,35-44 years,Female,White,15
Connecticut,9,2005,35-44 years,Male,White,34
Connecticut,9,2005,45-54 years,Female,White,13
Connecticut,9,2005,45-54 years,Male,White,27
Connecticut,9,2006,15-24 years,Male,White,28
Connecticut,9,2006,25-34 years,Male,White,32
Connecticut,9,2006,35-44 years,Female,White,15
Connecticut,9,2006,35-44 years,Male,White,47
Connecticut,9,2006,45-54 years,Female,White,10
Connecticut,9,2006,45-54 years,Male,White,50
Connecticut,9,2007,15-24 years,Female,White,11
Connecticut,9,2007,15-24 years,Male,White,29
Connecticut,9,2007,25-34 years,Female,White,10
Connecticut,9,2007,25-34 years,Male,White,32
Connecticut,9,2007,35-44 years,Female,White,18
Connecticut,9,2007,35-44 years,Male,White,51
Connecticut,9,2007,45-54 years,Female,White,19
Connecticut,9,2007,45-54 years,Male,White,46
Connecticut,9,2008,15-24 years,Male,White,29
Connecticut,9,2008,25-34 years,Female,White,11
Connecticut,9,2008,25-34 years,Male,White,35
Connecticut,9,2008,35-44 years,Female,White,14
Connecticut,9,2008,35-44 years,Male,White,44
Connecticut,9,2008,45-54 years,Female,White,22
Connecticut,9,2008,45-54 years,Male,White,39
Connecticut,9,2009,15-24 years,Male,White,16
Connecticut,9,2009,25-34 years,Female,White,10
Connecticut,9,2009,25-34 years,Male,White,42
Connecticut,9,2009,35-44 years,Female,White,10
Connecticut,9,2009,35-44 years,Male,White,43
Connecticut,9,2009,45-54 years,Female,White,18
Connecticut,9,2009,45-54 years,Male,White,34
Connecticut,9,2009,55-64 years,Male,White,15
Connecticut,9,2010,15-24 years,Male,White,18
Connecticut,9,2010,25-34 years,Male,White,31
Connecticut,9,2010,35-44 years,Female,White,17
Connecticut,9,2010,35-44 years,Male,White,42
Connecticut,9,2010,45-54 years,Female,White,29
Connecticut,9,2010,45-54 years,Male,White,43
Connecticut,9,2010,55-64 years,Male,White,10
Connecticut,9,2011,15-24 years,Male,White,28
Connecticut,9,2011,25-34 years,Female,White,11
Connecticut,9,2011,25-34 years,Male,White,41
Connecticut,9,2011,35-44 years,Female,White,16
Connecticut,9,2011,35-44 years,Male,White,29
Connecticut,9,2011,45-54 years,Female,White,14
Connecticut,9,2011,45-54 years,Male,White,33
Connecticut,9,2011,55-64 years,Male,White,11
Connecticut,9,2012,15-24 years,Male,White,17
Connecticut,9,2012,25-34 years,Male,White,39
Connecticut,9,2012,35-44 years,Female,White,12
Connecticut,9,2012,35-44 years,Male,White,35
Connecticut,9,2012,45-54 years,Female,White,13
Connecticut,9,2012,45-54 years,Male,White,35
Connecticut,9,2012,55-64 years,Male,White,14
Connecticut,9,2013,15-24 years,Male,White,37
Connecticut,9,2013,25-34 years,Female,White,29
Connecticut,9,2013,25-34 years,Male,White,78
Connecticut,9,2013,35-44 years,Female,White,30
Connecticut,9,2013,35-44 years,Male,White,57
Connecticut,9,2013,45-54 years,Female,White,33
Connecticut,9,2013,45-54 years,Male,White,66
Connecticut,9,2013,55-64 years,Female,White,22
Connecticut,9,2013,55-64 years,Male,White,37
Connecticut,9,2014,15-24 years,Female,White,16
Connecticut,9,2014,15-24 years,Male,White,24
Connecticut,9,2014,25-34 years,Female,White,33
Connecticut,9,2014,25-34 years,Male,White,89
Connecticut,9,2014,35-44 years,Female,White,35
Connecticut,9,2014,35-44 years,Male,White,92
Connecticut,9,2014,45-54 years,Female,White,48
Connecticut,9,2014,45-54 years,Male,White,96
Connecticut,9,2014,55-64 years,Female,White,17
Connecticut,9,2014,55-64 years,Male,White,35
Connecticut,9,2014,65-74 years,Female,White,10
Delaware,10,2001,35-44 years,Male,White,11
Delaware,10,2002,35-44 years,Male,White,12
Delaware,10,2006,25-34 years,Male,White,10
Delaware,10,2007,35-44 years,Male,White,10
Delaware,10,2008,25-34 years,Male,White,12
Delaware,10,2008,35-44 years,Male,White,11
Delaware,10,2009,25-34 years,Male,White,10
Delaware,10,2009,35-44 years,Male,White,15
Delaware,10,2009,45-54 years,Female,White,11
Delaware,10,2010,25-34 years,Male,White,13
Delaware,10,2010,35-44 years,Female,White,12
Delaware,10,2010,35-44 years,Male,White,16
Delaware,10,2010,45-54 years,Female,White,15
Delaware,10,2010,45-54 years,Male,White,13
Delaware,10,2011,25-34 years,Male,White,22
Delaware,10,2011,35-44 years,Male,White,10
Delaware,10,2011,45-54 years,Female,White,19
Delaware,10,2011,45-54 years,Male,White,11
Delaware,10,2012,25-34 years,Male,White,13
Delaware,10,2012,35-44 years,Male,White,11
Delaware,10,2012,45-54 years,Male,White,12
Delaware,10,2013,25-34 years,Male,White,17
Delaware,10,2013,35-44 years,Male,White,17
Delaware,10,2013,45-54 years,Male,White,20
Delaware,10,2014,25-34 years,Female,White,12
Delaware,10,2014,25-34 years,Male,White,22
Delaware,10,2014,35-44 years,Male,White,17
Delaware,10,2014,45-54 years,Male,White,18
District of Columbia,11,1999,35-44 years,Male,Black or African American,10
District of Columbia,11,2000,45-54 years,Male,Black or African American,12
District of Columbia,11,2001,45-54 years,Male,Black or African American,17
District of Columbia,11,2003,35-44 years,Male,Black or African American,10
District of Columbia,11,2003,45-54 years,Male,Black or African American,20
District of Columbia,11,2004,45-54 years,Male,Black or African American,20
District of Columbia,11,2005,45-54 years,Male,Black or African American,15
District of Columbia,11,2006,45-54 years,Female,Black or African American,10
District of Columbia,11,2006,45-54 years,Male,Black or African American,15
District of Columbia,11,2008,45-54 years,Male,Black or African American,10
District of Columbia,11,2010,45-54 years,Male,Black or African American,10
District of Columbia,11,2012,45-54 years,Female,Black or African American,10
District of Columbia,11,2013,55-64 years,Male,Black or African American,18
District of Columbia,11,2014,45-54 years,Female,Black or African American,10
District of Columbia,11,2014,45-54 years,Male,Black or African American,14
District of Columbia,11,2014,55-64 years,Male,Black or African American,14
Florida,12,1999,15-24 years,Male,White,36
Florida,12,1999,25-34 years,Female,White,23
Florida,12,1999,25-34 years,Male,White,59
Florida,12,1999,35-44 years,Female,White,41
Florida,12,1999,35-44 years,Male,White,103
Florida,12,1999,45-54 years,Female,White,27
Florida,12,1999,45-54 years,Male,White,68
Florida,12,2000,15-24 years,Female,White,18
Florida,12,2000,15-24 years,Male,White,59
Florida,12,2000,25-34 years,Female,White,24
Florida,12,2000,25-34 years,Male,White,64
Florida,12,2000,35-44 years,Female,White,55
Florida,12,2000,35-44 years,Male,White,137
Florida,12,2000,45-54 years,Female,White,35
Florida,12,2000,45-54 years,Male,White,101
Florida,12,2000,55-64 years,Female,White,12
Florida,12,2000,55-64 years,Male,White,14
Florida,12,2001,15-24 years,Female,White,27
Florida,12,2001,15-24 years,Male,White,90
Florida,12,2001,25-34 years,Female,White,30
Florida,12,2001,25-34 years,Male,White,106
Florida,12,2001,35-44 years,Female,White,73
Florida,12,2001,35-44 years,Male,White,198
Florida,12,2001,45-54 years,Female,White,70
Florida,12,2001,45-54 years,Male,Black or African American,12
Florida,12,2001,45-54 years,Male,White,148
Florida,12,2001,55-64 years,Female,White,16
Florida,12,2001,55-64 years,Male,White,24
Florida,12,2002,15-24 years,Female,White,33
Florida,12,2002,15-24 years,Male,White,76
Florida,12,2002,25-34 years,Female,White,36
Florida,12,2002,25-34 years,Male,White,140
Florida,12,2002,35-44 years,Female,White,108
Florida,12,2002,35-44 years,Male,White,187
Florida,12,2002,45-54 years,Female,White,87
Florida,12,2002,45-54 years,Male,Black or African American,12
Florida,12,2002,45-54 years,Male,White,160
Florida,12,2002,55-64 years,Female,White,23
Florida,12,2002,55-64 years,Male,White,32
Florida,12,2003,15-24 years,Female,White,31
Florida,12,2003,15-24 years,Male,White,106
Florida,12,2003,25-34 years,Female,White,38
Florida,12,2003,25-34 years,Male,White,166
Florida,12,2003,35-44 years,Female,White,94
Florida,12,2003,35-44 years,Male,White,209
Florida,12,2003,45-54 years,Female,Black or African American,10
Florida,12,2003,45-54 years,Female,White,93
Florida,12,2003,45-54 years,Male,White,188
Florida,12,2003,55-64 years,Female,White,24
Florida,12,2003,55-64 years,Male,White,36
Florida,12,2004,15-24 years,Female,White,27
Florida,12,2004,15-24 years,Male,White,112
Florida,12,2004,25-34 years,Female,White,61
Florida,12,2004,25-34 years,Male,White,178
Florida,12,2004,35-44 years,Female,White,118
Florida,12,2004,35-44 years,Male,White,202
Florida,12,2004,45-54 years,Female,White,138
Florida,12,2004,45-54 years,Male,White,211
Florida,12,2004,55-64 years,Female,White,30
Florida,12,2004,55-64 years,Male,White,46
Florida,12,2004,65-74 years,Female,White,13
Florida,12,2005,15-24 years,Female,White,30
Florida,12,2005,15-24 years,Male,White,90
Florida,12,2005,25-34 years,Female,White,53
Florida,12,2005,25-34 years,Male,White,175
Florida,12,2005,35-44 years,Female,White,93
Florida,12,2005,35-44 years,Male,White,194
Florida,12,2005,45-54 years,Female,White,108
Florida,12,2005,45-54 years,Male,White,188
Florida,12,2005,55-64 years,Female,White,31
Florida,12,2005,55-64 years,Male,White,50
Florida,12,2005,65-74 years,Female,White,15
Florida,12,2006,15-24 years,Female,White,41
Florida,12,2006,15-24 years,Male,White,134
Florida,12,2006,25-34 years,Female,White,55
Florida,12,2006,25-34 years,Male,White,186
Florida,12,2006,35-44 years,Female,White,91
Florida,12,2006,35-44 years,Male,Black or African American,10
Florida,12,2006,35-44 years,Male,White,194
Florida,12,2006,45-54 years,Female,White,144
Florida,12,2006,45-54 years,Male,White,193
Florida,12,2006,55-64 years,Female,White,44
Florida,12,2006,55-64 years,Male,White,56
Florida,12,2006,65-74 years,Female,White,11
Florida,12,2007,15-24 years,Female,White,51
Florida,12,2007,15-24 years,Male,White,140
Florida,12,2007,25-34 years,Female,White,73
Florida,12,2007,25-34 years,Male,White,230
Florida,12,2007,35-44 years,Female,White,126
Florida,12,2007,35-44 years,Male,White,216
Florida,12,2007,45-54 years,Female,White,152
Florida,12,2007,45-54 years,Male,White,230
Florida,12,2007,55-64 years,Female,White,58
Florida,12,2007,55-64 years,Male,White,86
Florida,12,2007,65-74 years,Female,White,15
Florida,12,2007,65-74 years,Male,White,20
Florida,12,2008,15-24 years,Female,White,40
Florida,12,2008,15-24 years,Male,White,139
Florida,12,2008,25-34 years,Female,White,80
Florida,12,2008,25-34 years,Male,White,242
Florida,12,2008,35-44 years,Female,White,105
Florida,12,2008,35-44 years,Male,White,213
Florida,12,2008,45-54 years,Female,White,158
Florida,12,2008,45-54 years,Male,White,270
Florida,12,2008,55-64 years,Female,White,56
Florida,12,2008,55-64 years,Male,White,84
Florida,12,2008,65-74 years,Male,White,13
Florida,12,2009,15-24 years,Female,White,27
Florida,12,2009,15-24 years,Male,White,134
Florida,12,2009,25-34 years,Female,White,95
Florida,12,2009,25-34 years,Male,White,254
Florida,12,2009,35-44 years,Female,White,114
Florida,12,2009,35-44 years,Male,White,214
Florida,12,2009,45-54 years,Female,White,183
Florida,12,2009,45-54 years,Male,White,277
